ASSEMBLY_ID,COMPONENT_ID,COMPONENT_NAME,PARENT_COMPONENT_ID,COMPONENT_LIB_ID,COMPONENT_CATEGORY,INSERTION_ORDER,BLANK
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn|103-MIBN,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,103-MIBN,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,13, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceConsumerLDMPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceConsumerLDMPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceConsumerLDMPlugIn,plugin,1, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceLDMPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceLDMPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceLDMPlugIn,plugin,2, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,3, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,4, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,5, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,6, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,7, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,8, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,9, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,10, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,11, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,12, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.lib.planserver.PlanServerPlugIn|11-ENGBN,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,11-ENGBN,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,13, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,plugin,14, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceInventoryPlugIn,plugin,15, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceProjectionPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceProjectionPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.SubsistenceProjectionPlugIn,plugin,16, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn|11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,11-ENGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,plugin,17, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin,18, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,19, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn|11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,11-ENGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,20, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,1, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn|110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,2, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn|110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,3, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,4, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,5, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,6, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,7, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,8, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,9, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,10, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.lib.planserver.PlanServerPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,11, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn|110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.SupplyProjectionPlugIn,plugin,12, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn|110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,110-QMCO-POLSPLY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsInventoryPlugIn,plugin,13, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.ldm.XMLPolicyPlugIn,plugin,14, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,15, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn|110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,110-QMCO-POLSPLY,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,16, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,1, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn|119-TCCO-CGO,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,119-TCCO-CGO,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,2, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn|119-TCCO-CGO,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,119-TCCO-CGO,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,3, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,4, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,5, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,6, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,7, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,8, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,9, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,10, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.lib.planserver.PlanServerPlugIn|119-TCCO-CGO,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,119-TCCO-CGO,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,11, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,12, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.sample.UniversalAllocatorPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.sample.UniversalAllocatorPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.sample.UniversalAllocatorPlugIn,plugin,13, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn|119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,119-TCCO-CGO,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,14, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,1, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn|12-FABTRY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,12-FABTRY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,2, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn|12-FABTRY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,12-FABTRY,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,3, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,4, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,5, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,6, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,7, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,8, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,9, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,10, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.lib.planserver.PlanServerPlugIn|12-FABTRY,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,12-FABTRY,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,11, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,12, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn|12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,12-FABTRY,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,13, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,1, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn|123-SIGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,123-SIGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,2, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn|123-SIGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,123-SIGBN,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,3, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,4, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,5, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,6, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,7, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,8, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.sample.StrategicTransportProjectorPlugIn,plugin,9, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.generic.GenericTablePlugIn,plugin,10, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.lib.planserver.PlanServerPlugIn|123-SIGBN,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,123-SIGBN,plugin|org.cougaar.lib.planserver.PlanServerPlugIn,plugin,11, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.generic.PropagationPlugIn,plugin,12, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn|123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,123-SIGBN,plugin|org.cougaar.domain.mlm.plugin.ldm.LDMSQLPlugIn,plugin,13, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn|126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.xml.XMLPrototypeProviderPlugIn,plugin,1, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn|126-MEDTM-FSURG,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,126-MEDTM-FSURG,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsMEILDMPlugIn,plugin,2, 
3ID-135-CMT,3ID-135-CMT|plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn|126-MEDTM-FSURG,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,126-MEDTM-FSURG,plugin|mil.darpa.log.alpine.blackjack.plugins.AntsPartsLDMPlugIn,plugin,3, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn|126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.OrgReportPlugIn,plugin,4, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn|126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.OrgDataPlugIn,plugin,5, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn|126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.GLSExpanderPlugIn,plugin,6, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn|126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.organization.GLSAllocatorPlugIn,plugin,7, 
3ID-135-CMT,3ID-135-CMT|plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn|126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,126-MEDTM-FSURG,plugin|org.cougaar.domain.mlm.plugin.ldm.GetOplanPlugIn,plugin,8, 
