ORG_ID,UNIT_IDENTIFIER,BILLET_ID,SVC_CD,UNFRMD_SRVC_RNK_CD,UNFRMD_SRVC_OCCPTN_CD,REQ_SEI_CD,UNT_SVRC_CMPNT_CD,TO_NUMBER,TO_SUFFIX,TO_LINE_NUMBER,TO_RANK,TO_STRENGTH
141-SIGBN,WAPEAA,WAPEAA-0029,A,32,53A,25,1,WAPEA,A,29,MAJ,1
141-SIGBN,WAPEAA,WAPEAA-0004,A,40,54B,4O,1,WAPEA,A,4,PSG,1
141-SIGBN,WAPEAA,WAPEAA-0089,A,17,54B,1O,1,WAPEA,A,89,CPL,4
141-SIGBN,WAPEAA,WAPEAA-0028,A,6,56A,0,1,WAPEA,A,28,CPT,1
141-SIGBN,WAPEAA,WAPEAA-0003,A,40,63B,4O,1,WAPEA,A,3,PSG,2
141-SIGBN,WAPEAA,WAPEAA-0025,A,62,63B,3O,1,WAPEA,A,25,SSG,5
141-SIGBN,WAPEAA,WAPEAA-0065,A,46,63B,1O,1,WAPEA,A,65,PFC,8
141-SIGBN,WAPEAA,WAPEAA-0088,A,17,63B,1O,1,WAPEA,A,88,CPL,10
141-SIGBN,WAPEAA,WAPEAA-0036,A,57,63B,2O,1,WAPEA,A,36,SGT,4
141-SIGBN,WAPEAA,WAPEAA-0018,A,38,63Z,5O,1,WAPEA,A,18,MSG,1
141-SIGBN,WAPEAA,WAPEAA-0087,A,17,71D,1O,1,WAPEA,A,87,CPL,1
141-SIGBN,WAPEAA,WAPEAA-0005,A,57,71L,2O,1,WAPEA,A,5,SGT,1
141-SIGBN,WAPEAA,WAPEAA-0064,A,46,71L,1O,1,WAPEA,A,64,PFC,3
141-SIGBN,WAPEAA,WAPEAA-0086,A,17,71L,1O,1,WAPEA,A,86,CPL,2
141-SIGBN,WAPEAA,WAPEAA-0085,A,17,71M,1O,1,WAPEA,A,85,CPL,1
141-SIGBN,WAPEAA,WAPEAA-0002,A,40,74B,4O,1,WAPEA,A,2,PSG,1
141-SIGBN,WAPEAA,WAPEAA-0014,A,57,74B,2O,1,WAPEA,A,14,SGT,3
141-SIGBN,WAPEAA,WAPEAA-0012,A,62,74B,3O,1,WAPEA,A,12,SSG,1
141-SIGBN,WAPEAA,WAPEAA-0084,A,17,74B,1O,1,WAPEA,A,84,CPL,5
141-SIGBN,WAPEAA,WAPEAA-0063,A,46,74B,1O,1,WAPEA,A,63,PFC,3
141-SIGBN,WAPEAA,WAPEAA-0011,A,62,74C,3O,1,WAPEA,A,11,SSG,2
141-SIGBN,WAPEAA,WAPEAA-0015,A,57,74C,2O,1,WAPEA,A,15,SGT,1
141-SIGBN,WAPEAA,WAPEAA-0083,A,17,74C,1O,1,WAPEA,A,83,CPL,4
141-SIGBN,WAPEAA,WAPEAA-0051,A,46,74C,1O,1,WAPEA,A,51,PFC,3
141-SIGBN,WAPEAA,WAPEAA-0016,A,40,74C,4O,1,WAPEA,A,16,PSG,1
141-SIGBN,WAPEAA,WAPEAA-0035,A,17,74G,1O,1,WAPEA,A,35,CPL,1
141-SIGBN,WAPEAA,WAPEAA-0044,A,38,74Z,5O,1,WAPEA,A,44,MSG,1
141-SIGBN,WAPEAA,WAPEAA-0017,A,57,75B,2O,1,WAPEA,A,17,SGT,1
141-SIGBN,WAPEAA,WAPEAA-0082,A,17,75B,1O,1,WAPEA,A,82,CPL,1
141-SIGBN,WAPEAA,WAPEAA-0010,A,62,75H,3O,1,WAPEA,A,10,SSG,1
141-SIGBN,WAPEAA,WAPEAA-0039,A,40,75H,4O,1,WAPEA,A,39,PSG,1
141-SIGBN,WAPEAA,WAPEAA-0061,A,46,77F,1O,1,WAPEA,A,61,PFC,3
141-SIGBN,WAPEAA,WAPEAA-0069,A,17,77F,1O,1,WAPEA,A,69,CPL,1
141-SIGBN,WAPEAA,WAPEAA-0032,A,13,915,A0,1,WAPEA,A,32,CW2,1
141-SIGBN,WAPEAA,WAPEAA-0033,A,13,918,B0,1,WAPEA,A,33,CW2,1
141-SIGBN,WAPEAA,WAPEAA-0019,A,57,92A,2O,1,WAPEA,A,19,SGT,6
141-SIGBN,WAPEAA,WAPEAA-0081,A,17,92A,1O,1,WAPEA,A,81,CPL,6
141-SIGBN,WAPEAA,WAPEAA-0009,A,62,92G,3O,1,WAPEA,A,9,SSG,1
141-SIGBN,WAPEAA,WAPEAA-0090,A,17,92G,1O,1,WAPEA,A,90,CPL,5
141-SIGBN,WAPEAA,WAPEAA-0071,A,46,92G,1O,1,WAPEA,A,71,PFC,3
141-SIGBN,WAPEAA,WAPEAA-0048,A,40,92G,4O,1,WAPEA,A,48,PSG,1
141-SIGBN,WAPEAA,WAPEAA-0020,A,57,92G,2O,1,WAPEA,A,20,SGT,2
141-SIGBN,WAPEAA,WAPEAA-0008,A,62,92Y,3O,1,WAPEA,A,8,SSG,3
141-SIGBN,WAPEAA,WAPEAA-0079,A,17,92Y,1O,1,WAPEA,A,79,CPL,4
141-SIGBN,WAPEAA,WAPEAA-0059,A,46,92Y,1O,1,WAPEA,A,59,PFC,1
141-SIGBN,WAPEAA,WAPEAA-0047,A,40,92Y,4O,1,WAPEA,A,47,PSG,1
141-SIGBN,WAPEAA,WAPEAA-0022,A,57,92Y,2O,1,WAPEA,A,22,SGT,2
141-SIGBN,WAPEAA,WAPEAA-0078,A,17,96B,1O,1,WAPEA,A,78,CPL,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0006,A,17,31U,1O,1,WCNPA,A,6,CPL,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0028,A,57,54B,2O,1,WCNPA,A,28,SGT,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0007,A,17,63B,1O,1,WCNPA,A,7,CPL,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0021,A,62,63B,3O,1,WCNPA,A,21,SSG,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0015,A,57,63B,2O,1,WCNPA,A,15,SGT,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0001,A,57,63S,2O,1,WCNPA,A,1,SGT,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0002,A,46,63S,1O,1,WCNPA,A,2,PFC,3
15-PLS-TRKCO,WCNPAA,WCNPAA-0008,A,17,63S,1O,1,WCNPA,A,8,CPL,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0017,A,57,75B,2O,1,WCNPA,A,17,SGT,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0009,A,17,77F,1O,1,WCNPA,A,9,CPL,2
15-PLS-TRKCO,WCNPAA,WCNPAA-0016,A,6,88D,0,1,WCNPA,A,16,CPT,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0027,A,19,88D,0,1,WCNPA,A,27,1LT,3
15-PLS-TRKCO,WCNPAA,WCNPAA-0003,A,46,88M,1O,1,WCNPA,A,3,PFC,34
15-PLS-TRKCO,WCNPAA,WCNPAA-0010,A,17,88M,1O,1,WCNPA,A,10,CPL,36
15-PLS-TRKCO,WCNPAA,WCNPAA-0018,A,57,88M,2O,1,WCNPA,A,18,SGT,26
15-PLS-TRKCO,WCNPAA,WCNPAA-0022,A,62,88M,3O,1,WCNPA,A,22,SSG,12
15-PLS-TRKCO,WCNPAA,WCNPAA-0024,A,40,88M,4O,1,WCNPA,A,24,PSG,5
15-PLS-TRKCO,WCNPAA,WCNPAA-0026,A,38,88Z,5M,1,WCNPA,A,26,MSG,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0014,A,13,915,A0,1,WCNPA,A,14,CW2,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0011,A,17,92A,1O,1,WCNPA,A,11,CPL,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0019,A,57,92A,2O,1,WCNPA,A,19,SGT,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0004,A,46,92G,1O,1,WCNPA,A,4,PFC,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0012,A,17,92G,1O,1,WCNPA,A,12,CPL,2
15-PLS-TRKCO,WCNPAA,WCNPAA-0025,A,40,92G,4O,1,WCNPA,A,25,PSG,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0020,A,57,92G,2O,1,WCNPA,A,20,SGT,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0005,A,46,92Y,1O,1,WCNPA,A,5,PFC,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0023,A,62,92Y,3O,1,WCNPA,A,23,SSG,1
15-PLS-TRKCO,WCNPAA,WCNPAA-0013,A,17,92Y,1O,1,WCNPA,A,13,CPL,1
16-CSG,WC9GAA,WC9GAA-0069,A,52,00Z,5O,1,WC9GA,A,69,SGM,1
16-CSG,WC9GAA,WC9GAA-0061,A,40,12B,4O,1,WC9GA,A,61,PSG,1
16-CSG,WC9GAA,WC9GAA-0015,A,12,251,A0,1,WC9GA,A,15,CW3,1
16-CSG,WC9GAA,WC9GAA-0005,A,32,25C,0,1,WC9GA,A,5,MAJ,1
16-CSG,WC9GAA,WC9GAA-0047,A,17,25M,1O,1,WC9GA,A,47,CPL,1
16-CSG,WC9GAA,WC9GAA-0072,A,6,31A,0,1,WC9GA,A,72,CPT,1
16-CSG,WC9GAA,WC9GAA-0059,A,17,31U,1O,1,WC9GA,A,59,CPL,2
16-CSG,WC9GAA,WC9GAA-0080,A,38,31U,5O,1,WC9GA,A,80,MSG,1
16-CSG,WC9GAA,WC9GAA-0073,A,6,35D,0,1,WC9GA,A,73,CPT,1
16-CSG,WC9GAA,WC9GAA-0070,A,38,35W,5O,1,WC9GA,A,70,MSG,1
16-CSG,WC9GAA,WC9GAA-0029,A,40,45K,4O,1,WC9GA,A,29,PSG,1
16-CSG,WC9GAA,WC9GAA-0049,A,17,52D,1O,1,WC9GA,A,49,CPL,1
16-CSG,WC9GAA,WC9GAA-0004,A,32,53A,0,1,WC9GA,A,4,MAJ,1
16-CSG,WC9GAA,WC9GAA-0068,A,38,54B,5O,1,WC9GA,A,68,MSG,1
16-CSG,WC9GAA,WC9GAA-0003,A,32,55A,0,1,WC9GA,A,3,MAJ,1
16-CSG,WC9GAA,WC9GAA-0074,A,6,55A,0,1,WC9GA,A,74,CPT,1
16-CSG,WC9GAA,WC9GAA-0039,A,62,55B,3O,1,WC9GA,A,39,SSG,2
16-CSG,WC9GAA,WC9GAA-0058,A,40,55B,4O,1,WC9GA,A,58,PSG,1
16-CSG,WC9GAA,WC9GAA-0002,A,32,56A,0,1,WC9GA,A,2,MAJ,1
16-CSG,WC9GAA,WC9GAA-0030,A,62,57E,3O,1,WC9GA,A,30,SSG,1
16-CSG,WC9GAA,WC9GAA-0081,A,40,62B,4O,1,WC9GA,A,81,PSG,1
16-CSG,WC9GAA,WC9GAA-0018,A,62,63B,3O,1,WC9GA,A,18,SSG,1
16-CSG,WC9GAA,WC9GAA-0041,A,46,63B,1O,1,WC9GA,A,41,PFC,1
16-CSG,WC9GAA,WC9GAA-0050,A,57,63B,2O,1,WC9GA,A,50,SGT,1
16-CSG,WC9GAA,WC9GAA-0040,A,17,63B,1O,1,WC9GA,A,40,CPL,1
16-CSG,WC9GAA,WC9GAA-0021,A,62,63H,3O,1,WC9GA,A,21,SSG,1
16-CSG,WC9GAA,WC9GAA-0082,A,40,63H,4O,1,WC9GA,A,82,PSG,2
16-CSG,WC9GAA,WC9GAA-0062,A,38,63Z,5O,1,WC9GA,A,62,MSG,2
16-CSG,WC9GAA,WC9GAA-0051,A,17,67T,1O,1,WC9GA,A,51,CPL,1
16-CSG,WC9GAA,WC9GAA-0048,A,57,71D,2O,1,WC9GA,A,48,SGT,1
16-CSG,WC9GAA,WC9GAA-0042,A,46,71L,1O,1,WC9GA,A,42,PFC,2
16-CSG,WC9GAA,WC9GAA-0052,A,17,71L,1O,1,WC9GA,A,52,CPL,8
16-CSG,WC9GAA,WC9GAA-0038,A,62,71M,3O,1,WC9GA,A,38,SSG,1
16-CSG,WC9GAA,WC9GAA-0022,A,57,74B,2O,1,WC9GA,A,22,SGT,1
16-CSG,WC9GAA,WC9GAA-0053,A,17,74B,1O,1,WC9GA,A,53,CPL,2
16-CSG,WC9GAA,WC9GAA-0071,A,19,74B,0,1,WC9GA,A,71,1LT,1
16-CSG,WC9GAA,WC9GAA-0083,A,40,74B,4O,1,WC9GA,A,83,PSG,1
16-CSG,WC9GAA,WC9GAA-0075,A,6,74B,0,1,WC9GA,A,75,CPT,1
16-CSG,WC9GAA,WC9GAA-0032,A,62,74B,3O,1,WC9GA,A,32,SSG,1
16-CSG,WC9GAA,WC9GAA-0043,A,46,74B,1O,1,WC9GA,A,43,PFC,1
16-CSG,WC9GAA,WC9GAA-0023,A,57,75B,2O,1,WC9GA,A,23,SGT,1
16-CSG,WC9GAA,WC9GAA-0084,A,40,75H,4O,1,WC9GA,A,84,PSG,1
16-CSG,WC9GAA,WC9GAA-0063,A,38,77F,5O,1,WC9GA,A,63,MSG,1
16-CSG,WC9GAA,WC9GAA-0033,A,62,77W,3O,1,WC9GA,A,33,SSG,1
16-CSG,WC9GAA,WC9GAA-0001,A,32,88A,0,1,WC9GA,A,1,MAJ,1
16-CSG,WC9GAA,WC9GAA-0076,A,6,88D,0,1,WC9GA,A,76,CPT,2
16-CSG,WC9GAA,WC9GAA-0024,A,57,88M,2O,1,WC9GA,A,24,SGT,1
16-CSG,WC9GAA,WC9GAA-0025,A,57,88N,2O,1,WC9GA,A,25,SGT,1
16-CSG,WC9GAA,WC9GAA-0085,A,40,88N,4O,1,WC9GA,A,85,PSG,1
16-CSG,WC9GAA,WC9GAA-0054,A,17,88N,1O,1,WC9GA,A,54,CPL,1
16-CSG,WC9GAA,WC9GAA-0034,A,62,88N,3O,1,WC9GA,A,34,SSG,1
16-CSG,WC9GAA,WC9GAA-0064,A,38,88Z,5O,1,WC9GA,A,64,MSG,1
16-CSG,WC9GAA,WC9GAA-0006,A,32,90A,0,1,WC9GA,A,6,MAJ,4
16-CSG,WC9GAA,WC9GAA-0020,A,28,90A,0,1,WC9GA,A,20,LTC,3
16-CSG,WC9GAA,WC9GAA-0014,A,14,90A,0,1,WC9GA,A,14,COL,1
16-CSG,WC9GAA,WC9GAA-0077,A,6,90A,0,1,WC9GA,A,77,CPT,1
16-CSG,WC9GAA,WC9GAA-0011,A,32,91B,0,1,WC9GA,A,11,MAJ,2
16-CSG,WC9GAA,WC9GAA-0078,A,6,91B,0,1,WC9GA,A,78,CPT,2
16-CSG,WC9GAA,WC9GAA-0012,A,32,91D,0,1,WC9GA,A,12,MAJ,1
16-CSG,WC9GAA,WC9GAA-0088,A,6,91D,0,1,WC9GA,A,88,CPT,1
16-CSG,WC9GAA,WC9GAA-0016,A,12,920,A0,1,WC9GA,A,16,CW3,1
16-CSG,WC9GAA,WC9GAA-0017,A,12,920,B0,1,WC9GA,A,17,CW3,1
16-CSG,WC9GAA,WC9GAA-0008,A,13,922,A0,1,WC9GA,A,8,CW2,1
16-CSG,WC9GAA,WC9GAA-0019,A,6,92A,0,1,WC9GA,A,19,CPT,1
16-CSG,WC9GAA,WC9GAA-0044,A,46,92A,1O,1,WC9GA,A,44,PFC,1
16-CSG,WC9GAA,WC9GAA-0065,A,38,92A,5M,1,WC9GA,A,65,MSG,1
16-CSG,WC9GAA,WC9GAA-0086,A,40,92A,4O,1,WC9GA,A,86,PSG,5
16-CSG,WC9GAA,WC9GAA-0066,A,38,92A,5O,1,WC9GA,A,66,MSG,2
16-CSG,WC9GAA,WC9GAA-0055,A,17,92A,1O,1,WC9GA,A,55,CPL,1
16-CSG,WC9GAA,WC9GAA-0035,A,62,92A,3O,1,WC9GA,A,35,SSG,4
16-CSG,WC9GAA,WC9GAA-0026,A,57,92A,2O,1,WC9GA,A,26,SGT,2
16-CSG,WC9GAA,WC9GAA-0009,A,6,92B,0,1,WC9GA,A,9,CPT,2
16-CSG,WC9GAA,WC9GAA-0013,A,32,92B,0,1,WC9GA,A,13,MAJ,1
16-CSG,WC9GAA,WC9GAA-0007,A,6,92F,0,1,WC9GA,A,7,CPT,1
16-CSG,WC9GAA,WC9GAA-0027,A,57,92G,2O,1,WC9GA,A,27,SGT,1
16-CSG,WC9GAA,WC9GAA-0056,A,17,92G,1O,1,WC9GA,A,56,CPL,1
16-CSG,WC9GAA,WC9GAA-0087,A,40,92G,4O,1,WC9GA,A,87,PSG,1
16-CSG,WC9GAA,WC9GAA-0067,A,38,92G,5O,1,WC9GA,A,67,MSG,1
16-CSG,WC9GAA,WC9GAA-0045,A,46,92G,1O,1,WC9GA,A,45,PFC,1
16-CSG,WC9GAA,WC9GAA-0036,A,62,92M,3O,1,WC9GA,A,36,SSG,1
16-CSG,WC9GAA,WC9GAA-0037,A,62,92Y,3O,1,WC9GA,A,37,SSG,2
16-CSG,WC9GAA,WC9GAA-0079,A,38,92Y,5O,1,WC9GA,A,79,MSG,1
16-CSG,WC9GAA,WC9GAA-0046,A,46,92Y,1O,1,WC9GA,A,46,PFC,1
16-CSG,WC9GAA,WC9GAA-0057,A,17,92Y,1O,1,WC9GA,A,57,CPL,3
16-CSG,WC9GAA,WC9GAA-0060,A,52,92Z,5O,1,WC9GA,A,60,SGM,2
16-CSG,WC9GAA,WC9GAA-0028,A,57,96B,2O,1,WC9GA,A,28,SGT,1
16-CSG,WC9GAA,WC9GAA-0031,A,17,96B,1O,1,WC9GA,A,31,CPL,1
16-CSG,WC9GAA,WC9GAA-0010,A,6,97A,0,1,WC9GA,A,10,CPT,1
16-ENGBN,WAEUAA,WAEUAA-0032,A,52,00Z,5O,1,WAEUA,A,32,SGM,1
16-ENGBN,WAEUAA,WAEUAA-0010,A,62,12B,3O,1,WAEUA,A,10,SSG,31
16-ENGBN,WAEUAA,WAEUAA-0025,A,40,12B,4O,1,WAEUA,A,25,PSG,16
16-ENGBN,WAEUAA,WAEUAA-0053,A,57,12B,2O,1,WAEUA,A,53,SGT,60
16-ENGBN,WAEUAA,WAEUAA-0035,A,46,12B,1O,1,WAEUA,A,35,PFC,83
16-ENGBN,WAEUAA,WAEUAA-0018,A,17,12B,1O,1,WAEUA,A,18,CPL,109
16-ENGBN,WAEUAA,WAEUAA-0017,A,38,12Z,5O,1,WAEUA,A,17,MSG,1
16-ENGBN,WAEUAA,WAEUAA-0026,A,38,12Z,5M,1,WAEUA,A,26,MSG,4
16-ENGBN,WAEUAA,WAEUAA-0020,A,28,21B,0,1,WAEUA,A,20,LTC,1
16-ENGBN,WAEUAA,WAEUAA-0031,A,19,21B,0,1,WAEUA,A,31,1LT,13
16-ENGBN,WAEUAA,WAEUAA-0022,A,6,21B,0,1,WAEUA,A,22,CPT,9
16-ENGBN,WAEUAA,WAEUAA-0021,A,32,21B,0,1,WAEUA,A,21,MAJ,2
16-ENGBN,WAEUAA,WAEUAA-0002,A,40,31U,4O,1,WAEUA,A,2,PSG,1
16-ENGBN,WAEUAA,WAEUAA-0051,A,57,31U,2O,1,WAEUA,A,51,SGT,4
16-ENGBN,WAEUAA,WAEUAA-0036,A,17,31U,1O,1,WAEUA,A,36,CPL,6
16-ENGBN,WAEUAA,WAEUAA-0045,A,46,31U,1O,1,WAEUA,A,45,PFC,3
16-ENGBN,WAEUAA,WAEUAA-0001,A,17,44B,1O,1,WAEUA,A,1,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0050,A,57,44E,2O,1,WAEUA,A,50,SGT,1
16-ENGBN,WAEUAA,WAEUAA-0034,A,17,45E,1O,1,WAEUA,A,34,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0039,A,17,52D,1O,1,WAEUA,A,39,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0030,A,40,54B,4O,1,WAEUA,A,30,PSG,1
16-ENGBN,WAEUAA,WAEUAA-0046,A,57,54B,2O,1,WAEUA,A,46,SGT,3
16-ENGBN,WAEUAA,WAEUAA-0052,A,17,54B,1O,1,WAEUA,A,52,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0047,A,6,56A,0,1,WAEUA,A,47,CPT,1
16-ENGBN,WAEUAA,WAEUAA-0011,A,62,62B,3O,1,WAEUA,A,11,SSG,1
16-ENGBN,WAEUAA,WAEUAA-0044,A,46,62B,1O,1,WAEUA,A,44,PFC,2
16-ENGBN,WAEUAA,WAEUAA-0016,A,57,62B,2O,1,WAEUA,A,16,SGT,1
16-ENGBN,WAEUAA,WAEUAA-0058,A,17,62B,1O,1,WAEUA,A,58,CPL,2
16-ENGBN,WAEUAA,WAEUAA-0043,A,46,62J,1O,1,WAEUA,A,43,PFC,3
16-ENGBN,WAEUAA,WAEUAA-0060,A,17,62J,1O,1,WAEUA,A,60,CPL,3
16-ENGBN,WAEUAA,WAEUAA-0003,A,57,63B,2O,1,WAEUA,A,3,SGT,2
16-ENGBN,WAEUAA,WAEUAA-0041,A,46,63B,1O,1,WAEUA,A,41,PFC,3
16-ENGBN,WAEUAA,WAEUAA-0064,A,17,63B,1O,1,WAEUA,A,64,CPL,2
16-ENGBN,WAEUAA,WAEUAA-0012,A,62,63B,3O,1,WAEUA,A,12,SSG,1
16-ENGBN,WAEUAA,WAEUAA-0062,A,17,63J,1O,1,WAEUA,A,62,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0004,A,57,63S,2O,1,WAEUA,A,4,SGT,1
16-ENGBN,WAEUAA,WAEUAA-0061,A,17,63S,1O,1,WAEUA,A,61,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0042,A,46,63S,1O,1,WAEUA,A,42,PFC,2
16-ENGBN,WAEUAA,WAEUAA-0005,A,57,63Y,2O,1,WAEUA,A,5,SGT,6
16-ENGBN,WAEUAA,WAEUAA-0059,A,17,63Y,1O,1,WAEUA,A,59,CPL,7
16-ENGBN,WAEUAA,WAEUAA-0033,A,46,63Y,1O,1,WAEUA,A,33,PFC,6
16-ENGBN,WAEUAA,WAEUAA-0024,A,38,63Z,5O,1,WAEUA,A,24,MSG,1
16-ENGBN,WAEUAA,WAEUAA-0057,A,17,71M,1O,1,WAEUA,A,57,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0006,A,57,75B,2O,1,WAEUA,A,6,SGT,2
16-ENGBN,WAEUAA,WAEUAA-0063,A,17,75B,1O,1,WAEUA,A,63,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0013,A,62,75H,3O,1,WAEUA,A,13,SSG,1
16-ENGBN,WAEUAA,WAEUAA-0029,A,40,75H,4O,1,WAEUA,A,29,PSG,1
16-ENGBN,WAEUAA,WAEUAA-0040,A,46,77F,1O,1,WAEUA,A,40,PFC,3
16-ENGBN,WAEUAA,WAEUAA-0056,A,17,77F,1O,1,WAEUA,A,56,CPL,1
16-ENGBN,WAEUAA,WAEUAA-0019,A,13,915,A0,1,WAEUA,A,19,CW2,1
16-ENGBN,WAEUAA,WAEUAA-0014,A,62,91B,3O,1,WAEUA,A,14,SSG,1
16-ENGBN,WAEUAA,WAEUAA-0055,A,17,91B,1O,1,WAEUA,A,55,CPL,6
16-ENGBN,WAEUAA,WAEUAA-0007,A,57,92A,2O,1,WAEUA,A,7,SGT,2
16-ENGBN,WAEUAA,WAEUAA-0048,A,46,92A,1O,1,WAEUA,A,48,PFC,1
16-ENGBN,WAEUAA,WAEUAA-0008,A,57,92G,2O,1,WAEUA,A,8,SGT,2
16-ENGBN,WAEUAA,WAEUAA-0049,A,17,92G,1O,1,WAEUA,A,49,CPL,5
16-ENGBN,WAEUAA,WAEUAA-0028,A,40,92G,4O,1,WAEUA,A,28,PSG,1
16-ENGBN,WAEUAA,WAEUAA-0038,A,46,92G,1O,1,WAEUA,A,38,PFC,4
16-ENGBN,WAEUAA,WAEUAA-0015,A,62,92G,3O,1,WAEUA,A,15,SSG,1
16-ENGBN,WAEUAA,WAEUAA-0009,A,57,92Y,2O,1,WAEUA,A,9,SGT,1
16-ENGBN,WAEUAA,WAEUAA-0054,A,17,92Y,1O,1,WAEUA,A,54,CPL,4
16-ENGBN,WAEUAA,WAEUAA-0037,A,46,92Y,1O,1,WAEUA,A,37,PFC,1
16-ENGBN,WAEUAA,WAEUAA-0027,A,40,92Y,4O,1,WAEUA,A,27,PSG,1
16-ENGBN,WAEUAA,WAEUAA-0023,A,62,92Y,3O,1,WAEUA,A,23,SSG,4
18-MAINTBN,WB0MAA,WB0MAA-0032,A,52,00Z,5O,1,WB0MA,A,32,SGM,1
18-MAINTBN,WB0MAA,WB0MAA-0008,A,17,31U,1O,1,WB0MA,A,8,CPL,1
18-MAINTBN,WB0MAA,WB0MAA-0010,A,46,31U,1O,1,WB0MA,A,10,PFC,1
18-MAINTBN,WB0MAA,WB0MAA-0029,A,40,31U,4O,1,WB0MA,A,29,PSG,1
18-MAINTBN,WB0MAA,WB0MAA-0007,A,17,54B,1O,1,WB0MA,A,7,CPL,1
18-MAINTBN,WB0MAA,WB0MAA-0020,A,62,54B,3O,1,WB0MA,A,20,SSG,1
18-MAINTBN,WB0MAA,WB0MAA-0038,A,38,55B,5O,1,WB0MA,A,38,MSG,1
18-MAINTBN,WB0MAA,WB0MAA-0027,A,6,56A,0,1,WB0MA,A,27,CPT,1
18-MAINTBN,WB0MAA,WB0MAA-0043,A,40,57E,4O,1,WB0MA,A,43,PSG,1
18-MAINTBN,WB0MAA,WB0MAA-0006,A,17,63B,1O,1,WB0MA,A,6,CPL,1
18-MAINTBN,WB0MAA,WB0MAA-0015,A,62,63B,3O,1,WB0MA,A,15,SSG,1
18-MAINTBN,WB0MAA,WB0MAA-0016,A,57,63B,2O,1,WB0MA,A,16,SGT,1
18-MAINTBN,WB0MAA,WB0MAA-0034,A,40,63H,4O,1,WB0MA,A,34,PSG,1
18-MAINTBN,WB0MAA,WB0MAA-0039,A,38,63Z,5O,1,WB0MA,A,39,MSG,2
18-MAINTBN,WB0MAA,WB0MAA-0005,A,17,71D,1O,1,WB0MA,A,5,CPL,1
18-MAINTBN,WB0MAA,WB0MAA-0001,A,46,71L,1O,1,WB0MA,A,1,PFC,4
18-MAINTBN,WB0MAA,WB0MAA-0004,A,17,71L,1O,1,WB0MA,A,4,CPL,1
18-MAINTBN,WB0MAA,WB0MAA-0017,A,17,71M,1O,1,WB0MA,A,17,CPL,1
18-MAINTBN,WB0MAA,WB0MAA-0003,A,17,75B,1O,1,WB0MA,A,3,CPL,1
18-MAINTBN,WB0MAA,WB0MAA-0033,A,40,75H,4O,1,WB0MA,A,33,PSG,1
18-MAINTBN,WB0MAA,WB0MAA-0031,A,40,77F,4O,1,WB0MA,A,31,PSG,1
18-MAINTBN,WB0MAA,WB0MAA-0040,A,38,77F,5O,1,WB0MA,A,40,MSG,1
18-MAINTBN,WB0MAA,WB0MAA-0026,A,6,88D,0,1,WB0MA,A,26,CPT,1
18-MAINTBN,WB0MAA,WB0MAA-0028,A,19,88D,0,1,WB0MA,A,28,1LT,1
18-MAINTBN,WB0MAA,WB0MAA-0011,A,17,88M,1O,1,WB0MA,A,11,CPL,2
18-MAINTBN,WB0MAA,WB0MAA-0037,A,62,88N,3O,1,WB0MA,A,37,SSG,1
18-MAINTBN,WB0MAA,WB0MAA-0041,A,38,88Z,5O,1,WB0MA,A,41,MSG,1
18-MAINTBN,WB0MAA,WB0MAA-0021,A,28,90A,0,1,WB0MA,A,21,LTC,1
18-MAINTBN,WB0MAA,WB0MAA-0025,A,6,90A,0,1,WB0MA,A,25,CPT,4
18-MAINTBN,WB0MAA,WB0MAA-0030,A,32,90A,0,1,WB0MA,A,30,MAJ,2
18-MAINTBN,WB0MAA,WB0MAA-0024,A,6,91B,0,1,WB0MA,A,24,CPT,1
18-MAINTBN,WB0MAA,WB0MAA-0023,A,6,91D,0,1,WB0MA,A,23,CPT,1
18-MAINTBN,WB0MAA,WB0MAA-0012,A,17,92A,1O,1,WB0MA,A,12,CPL,1
